seed,state_idx,horizon,outcome_m1,outcome_0,outcome_p1,residual_m1,residual_p1,best_action,mode
0,1184,5,"[0.7001948356628418, 0.46620094776153564]","[0.18859350681304932, -0.04540024697780609]","[-0.32300788164138794, -0.557001531124115]","[0.5116013288497925, 0.5116012096405029]","[-0.5116013884544373, -0.5116012692451477]",-1,1
0,505,1,"[-0.8570138812065125, -1.0222009420394897]","[-1.676387071609497, -1.8415741920471191]","[-2.495760440826416, -2.660947561264038]","[0.8193731904029846, 0.8193732500076294]","[-0.819373369216919, -0.819373369216919]",-1,1
0,505,3,"[0.859084963798523, 0.5852070450782776]","[-1.4781771898269653, -1.7520551681518555]","[-3.815439462661743, -4.089317321777344]","[2.3372621536254883, 2.3372621536254883]","[-2.3372621536254883, -2.3372621536254883]",-1,1
0,505,5,"[-0.7629736065864563, -1.1267461776733398]","[-1.274574875831604, -1.6383475065231323]","[-1.786176085472107, -2.149948835372925]","[0.5116012692451477, 0.5116013288497925]","[-0.5116012096405029, -0.5116013288497925]",-1,1
0,1031,1,"[-1.1895605325698853, -1.4338139295578003]","[-2.0089337825775146, -2.2531871795654297]","[-2.8283071517944336, -3.0725603103637695]","[0.8193732500076294, 0.8193732500076294]","[-0.819373369216919, -0.8193731307983398]",-1,1
0,1031,3,"[0.5589616298675537, 0.21372631192207336]","[-1.7783005237579346, -2.1235358715057373]","[-4.115562915802002, -4.4607977867126465]","[2.3372621536254883, 2.3372621536254883]","[-2.3372623920440674, -2.337261915206909]",-1,1
0,1031,5,"[-1.0338349342346191, -1.4620075225830078]","[-1.545436143875122, -1.9736088514328003]","[-2.057037591934204, -2.4852099418640137]","[0.5116012096405029, 0.5116013288497925]","[-0.511601448059082, -0.5116010904312134]",-1,1
0,2604,1,"[-0.0797470286488533, 0.12362400442361832]","[0.7396262288093567, 0.9429972767829895]","[1.5589994192123413, 1.7623704671859741]","[-0.8193732500076294, -0.8193732500076294]","[0.8193731904029846, 0.8193731904029846]",1,0
0,2604,3,"[-1.6349873542785645, -1.5762416124343872]","[0.7022748589515686, 0.7610206007957458]","[3.039536952972412, 3.098282814025879]","[-2.3372621536254883, -2.3372621536254883]","[2.3372621536254883, 2.3372621536254883]",1,0
0,2604,5,"[0.181681826710701, 0.1181020736694336]","[0.6932831406593323, 0.6297033429145813]","[1.2048842906951904, 1.1413047313690186]","[-0.5116013288497925, -0.5116012692451477]","[0.5116011500358582, 0.5116013884544373]",1,0
0,2473,1,"[2.242319345474243, 2.060891628265381]","[1.4229460954666138, 1.241518259048462]","[0.6035729050636292, 0.4221450090408325]","[0.8193732500076294, 0.819373369216919]","[-0.8193731904029846, -0.8193732500076294]",-1,1
0,2473,3,"[3.656233072280884, 3.3676981925964355]","[1.318971037864685, 1.0304356813430786]","[-1.0182911157608032, -1.3068264722824097]","[2.3372621536254883, 2.3372626304626465]","[-2.3372621536254883, -2.3372621536254883]",-1,1
0,2473,5,"[1.7614524364471436, 1.384451985359192]","[1.2498513460159302, 0.8728504776954651]","[0.7382501363754272, 0.3612492084503174]","[0.5116010904312134, 0.5116015076637268]","[-0.5116012096405029, -0.5116012692451477]",-1,1
0,499,1,"[0.6433445811271667, 0.5227978825569153]","[-0.17602869868278503, -0.2965753674507141]","[-0.995401918888092, -1.1159486770629883]","[0.8193732500076294, 0.8193732500076294]","[-0.8193732500076294, -0.8193733096122742]",-1,1
0,499,3,"[2.21315860748291, 1.9795684814453125]","[-0.12410372495651245, -0.35769373178482056]","[-2.4613659381866455, -2.694955825805664]","[2.3372623920440674, 2.3372621536254883]","[-2.3372621536254883, -2.3372621536254883]",-1,1
0,499,5,"[0.4590778648853302, 0.1316649317741394]","[-0.05252356082201004, -0.3799363374710083]","[-0.5641248226165771, -0.8915375471115112]","[0.511601448059082, 0.5116012692451477]","[-0.5116012692451477, -0.5116012096405029]",-1,1
0,2402,1,"[4.070951461791992, 4.154049396514893]","[3.2515780925750732, 3.3346762657165527]","[2.4322047233581543, 2.515303134918213]","[0.819373369216919, 0.8193731307983398]","[-0.819373369216919, -0.8193731307983398]",-1,1
0,2402,3,"[5.306573390960693, 5.256772994995117]","[2.969311475753784, 2.919510841369629]","[0.6320490837097168, 0.5822487473487854]","[2.337261915206909, 2.3372621536254883]","[-2.3372623920440674, -2.3372621536254883]",-1,1
0,2402,5,"[3.250884771347046, 3.089341878890991]","[2.739283800125122, 2.5777406692504883]","[2.227682113647461, 2.0661394596099854]","[0.5116009712219238, 0.5116012096405029]","[-0.5116016864776611, -0.5116012096405029]",-1,1
0,1068,1,"[3.7259151935577393, 3.8721678256988525]","[2.9065420627593994, 3.0527946949005127]","[2.0871686935424805, 2.2334213256835938]","[0.8193731307983398, 0.8193731307983398]","[-0.819373369216919, -0.819373369216919]",-1,1
0,1068,3,"[4.99517822265625, 5.00237512588501]","[2.657916307449341, 2.6651127338409424]","[0.32065412402153015, 0.32785046100616455]","[2.337261915206909, 2.3372623920440674]","[-2.3372621536254883, -2.3372621536254883]",-1,1
0,1068,5,"[2.969850540161133, 2.859748125076294]","[2.458249568939209, 2.348146677017212]","[1.9466482400894165, 1.8365451097488403]","[0.5116009712219238, 0.511601448059082]","[-0.5116013288497925, -0.5116015672683716]",-1,1
0,2476,1,"[1.3022255897521973, 1.1412630081176758]","[0.48285233974456787, 0.321889728307724]","[-0.3365209102630615, -0.4974835216999054]","[0.8193732500076294, 0.8193732500076294]","[-0.8193732500076294, -0.8193732500076294]",-1,1
0,2476,3,"[2.8077986240386963, 2.5377330780029297]","[0.47053641080856323, 0.20047102868556976]","[-1.8667258024215698, -2.136791229248047]","[2.3372621536254883, 2.3372621536254883]","[-2.3372621536254883, -2.3372621536254883]",-1,1
0,2476,5,"[0.9957404732704163, 0.6354085206985474]","[0.4841391444206238, 0.12380737066268921]","[-0.02746213786303997, -0.38779395818710327]","[0.5116013288497925, 0.5116011500358582]","[-0.5116012692451477, -0.5116013288497925]",-1,1
