seed,state_idx,horizon,outcome_m1,outcome_0,outcome_p1,residual_m1,residual_p1,best_action,mode
0,2999,1,"[-3.3271052837371826, -3.350860357284546]","[-2.627105236053467, -2.65086030960083]","[-1.927105188369751, -1.9508603811264038]","[-0.7000000476837158, -0.7000000476837158]","[0.7000000476837158, 0.6999999284744263]",1,1
0,2999,3,"[-3.3271052837371826, -3.350860357284546]","[-2.627105236053467, -2.65086030960083]","[-1.927105188369751, -1.9508603811264038]","[-0.7000000476837158, -0.7000000476837158]","[0.7000000476837158, 0.6999999284744263]",1,1
0,2999,5,"[-3.3271052837371826, -3.350860357284546]","[-2.627105236053467, -2.65086030960083]","[-1.927105188369751, -1.9508603811264038]","[-0.7000000476837158, -0.7000000476837158]","[0.7000000476837158, 0.6999999284744263]",1,1
0,1560,1,"[-1.234865427017212, -1.0403331518173218]","[-0.5348654389381409, -0.3403332233428955]","[0.1651345193386078, 0.35966676473617554]","[-0.699999988079071, -0.6999999284744263]","[0.6999999284744263, 0.699999988079071]",1,1
0,1560,3,"[-1.234865427017212, -1.0403331518173218]","[-0.5348654389381409, -0.3403332233428955]","[0.1651345193386078, 0.35966676473617554]","[-0.699999988079071, -0.6999999284744263]","[0.6999999284744263, 0.699999988079071]",1,1
0,1560,5,"[-1.234865427017212, -1.0403331518173218]","[-0.5348654389381409, -0.3403332233428955]","[0.1651345193386078, 0.35966676473617554]","[-0.699999988079071, -0.6999999284744263]","[0.6999999284744263, 0.699999988079071]",1,1
0,2792,1,"[2.0532917976379395, 2.217379093170166]","[2.7532918453216553, 2.917379140853882]","[3.453291893005371, 3.6173791885375977]","[-0.7000000476837158, -0.7000000476837158]","[0.7000000476837158, 0.7000000476837158]",1,1
0,2792,3,"[2.0532917976379395, 2.217379093170166]","[2.7532918453216553, 2.917379140853882]","[3.453291893005371, 3.6173791885375977]","[-0.7000000476837158, -0.7000000476837158]","[0.7000000476837158, 0.7000000476837158]",1,1
0,2792,5,"[2.0532917976379395, 2.217379093170166]","[2.7532918453216553, 2.917379140853882]","[3.453291893005371, 3.6173791885375977]","[-0.7000000476837158, -0.7000000476837158]","[0.7000000476837158, 0.7000000476837158]",1,1
0,365,1,"[-0.9972043633460999, -0.9385164380073547]","[-0.2972043752670288, -0.23851646482944489]","[0.40279561281204224, 0.46148350834846497]","[-0.699999988079071, -0.699999988079071]","[0.699999988079071, 0.699999988079071]",1,1
0,365,3,"[-0.9972043633460999, -0.9385164380073547]","[-0.2972043752670288, -0.23851646482944489]","[0.40279561281204224, 0.46148350834846497]","[-0.699999988079071, -0.699999988079071]","[0.699999988079071, 0.699999988079071]",1,1
0,365,5,"[-0.9972043633460999, -0.9385164380073547]","[-0.2972043752670288, -0.23851646482944489]","[0.40279561281204224, 0.46148350834846497]","[-0.699999988079071, -0.699999988079071]","[0.699999988079071, 0.699999988079071]",1,1
0,2767,1,"[2.390009880065918, 2.700637102127075]","[1.6900099515914917, 2.0006370544433594]","[0.9900099635124207, 1.300637125968933]","[0.6999999284744263, 0.7000000476837158]","[-0.699999988079071, -0.6999999284744263]",-1,0
0,2767,3,"[2.390009880065918, 2.700637102127075]","[1.6900099515914917, 2.0006370544433594]","[0.9900099635124207, 1.300637125968933]","[0.6999999284744263, 0.7000000476837158]","[-0.699999988079071, -0.6999999284744263]",-1,0
0,2767,5,"[2.390009880065918, 2.700637102127075]","[1.6900099515914917, 2.0006370544433594]","[0.9900099635124207, 1.300637125968933]","[0.6999999284744263, 0.7000000476837158]","[-0.699999988079071, -0.6999999284744263]",-1,0
0,1665,1,"[-0.9447842836380005, -0.9668355584144592]","[-1.6447842121124268, -1.6668355464935303]","[-2.3447842597961426, -2.366835594177246]","[0.6999999284744263, 0.699999988079071]","[-0.7000000476837158, -0.7000000476837158]",-1,0
0,1665,3,"[-0.9447842836380005, -0.9668355584144592]","[-1.6447842121124268, -1.6668355464935303]","[-2.3447842597961426, -2.366835594177246]","[0.6999999284744263, 0.699999988079071]","[-0.7000000476837158, -0.7000000476837158]",-1,0
0,1665,5,"[-0.9447842836380005, -0.9668355584144592]","[-1.6447842121124268, -1.6668355464935303]","[-2.3447842597961426, -2.366835594177246]","[0.6999999284744263, 0.699999988079071]","[-0.7000000476837158, -0.7000000476837158]",-1,0
0,1809,1,"[-2.208143949508667, -2.2288453578948975]","[-2.908143997192383, -2.928845167160034]","[-3.6081440448760986, -3.62884521484375]","[0.7000000476837158, 0.6999998092651367]","[-0.7000000476837158, -0.7000000476837158]",-1,0
0,1809,3,"[-2.208143949508667, -2.2288453578948975]","[-2.908143997192383, -2.928845167160034]","[-3.6081440448760986, -3.62884521484375]","[0.7000000476837158, 0.6999998092651367]","[-0.7000000476837158, -0.7000000476837158]",-1,0
0,1809,5,"[-2.208143949508667, -2.2288453578948975]","[-2.908143997192383, -2.928845167160034]","[-3.6081440448760986, -3.62884521484375]","[0.7000000476837158, 0.6999998092651367]","[-0.7000000476837158, -0.7000000476837158]",-1,0
0,2190,1,"[0.9927632212638855, 1.0445256233215332]","[0.29276320338249207, 0.34452566504478455]","[-0.407236784696579, -0.3554743230342865]","[0.7000000476837158, 0.6999999284744263]","[-0.699999988079071, -0.699999988079071]",-1,0
0,2190,3,"[0.9927632212638855, 1.0445256233215332]","[0.29276320338249207, 0.34452566504478455]","[-0.407236784696579, -0.3554743230342865]","[0.7000000476837158, 0.6999999284744263]","[-0.699999988079071, -0.699999988079071]",-1,0
0,2190,5,"[0.9927632212638855, 1.0445256233215332]","[0.29276320338249207, 0.34452566504478455]","[-0.407236784696579, -0.3554743230342865]","[0.7000000476837158, 0.6999999284744263]","[-0.699999988079071, -0.699999988079071]",-1,0
0,1092,1,"[1.9751968383789062, 2.093726873397827]","[2.675196886062622, 2.793726921081543]","[3.375196933746338, 3.4937267303466797]","[-0.7000000476837158, -0.7000000476837158]","[0.7000000476837158, 0.6999998092651367]",1,1
0,1092,3,"[1.9751968383789062, 2.093726873397827]","[2.675196886062622, 2.793726921081543]","[3.375196933746338, 3.4937267303466797]","[-0.7000000476837158, -0.7000000476837158]","[0.7000000476837158, 0.6999998092651367]",1,1
0,1092,5,"[1.9751968383789062, 2.093726873397827]","[2.675196886062622, 2.793726921081543]","[3.375196933746338, 3.4937267303466797]","[-0.7000000476837158, -0.7000000476837158]","[0.7000000476837158, 0.6999998092651367]",1,1
0,2377,1,"[-0.16801735758781433, -0.19798727333545685]","[-0.8680173754692078, -0.8979872465133667]","[-1.5680173635482788, -1.5979872941970825]","[0.7000000476837158, 0.699999988079071]","[-0.699999988079071, -0.7000000476837158]",-1,0
0,2377,3,"[-0.16801735758781433, -0.19798727333545685]","[-0.8680173754692078, -0.8979872465133667]","[-1.5680173635482788, -1.5979872941970825]","[0.7000000476837158, 0.699999988079071]","[-0.699999988079071, -0.7000000476837158]",-1,0
0,2377,5,"[-0.16801735758781433, -0.19798727333545685]","[-0.8680173754692078, -0.8979872465133667]","[-1.5680173635482788, -1.5979872941970825]","[0.7000000476837158, 0.699999988079071]","[-0.699999988079071, -0.7000000476837158]",-1,0
0,990,1,"[0.9629592895507812, 1.055144190788269]","[0.2629593014717102, 0.355144202709198]","[-0.43704068660736084, -0.34485578536987305]","[0.699999988079071, 0.699999988079071]","[-0.699999988079071, -0.699999988079071]",-1,0
0,990,3,"[0.9629592895507812, 1.055144190788269]","[0.2629593014717102, 0.355144202709198]","[-0.43704068660736084, -0.34485578536987305]","[0.699999988079071, 0.699999988079071]","[-0.699999988079071, -0.699999988079071]",-1,0
0,990,5,"[0.9629592895507812, 1.055144190788269]","[0.2629593014717102, 0.355144202709198]","[-0.43704068660736084, -0.34485578536987305]","[0.699999988079071, 0.699999988079071]","[-0.699999988079071, -0.699999988079071]",-1,0
0,1724,1,"[-0.793849527835846, -0.8764953017234802]","[-0.09384951740503311, -0.17649532854557037]","[0.6061504483222961, 0.5235046744346619]","[-0.699999988079071, -0.699999988079071]","[0.699999988079071, 0.699999988079071]",1,1
0,1724,3,"[-0.793849527835846, -0.8764953017234802]","[-0.09384951740503311, -0.17649532854557037]","[0.6061504483222961, 0.5235046744346619]","[-0.699999988079071, -0.699999988079071]","[0.699999988079071, 0.699999988079071]",1,1
0,1724,5,"[-0.793849527835846, -0.8764953017234802]","[-0.09384951740503311, -0.17649532854557037]","[0.6061504483222961, 0.5235046744346619]","[-0.699999988079071, -0.699999988079071]","[0.699999988079071, 0.699999988079071]",1,1
0,2197,1,"[-2.681575059890747, -2.603278160095215]","[-1.9815751314163208, -1.903278112411499]","[-1.2815752029418945, -1.2032781839370728]","[-0.6999999284744263, -0.7000000476837158]","[0.6999999284744263, 0.6999999284744263]",1,1
0,2197,3,"[-2.681575059890747, -2.603278160095215]","[-1.9815751314163208, -1.903278112411499]","[-1.2815752029418945, -1.2032781839370728]","[-0.6999999284744263, -0.7000000476837158]","[0.6999999284744263, 0.6999999284744263]",1,1
0,2197,5,"[-2.681575059890747, -2.603278160095215]","[-1.9815751314163208, -1.903278112411499]","[-1.2815752029418945, -1.2032781839370728]","[-0.6999999284744263, -0.7000000476837158]","[0.6999999284744263, 0.6999999284744263]",1,1
0,2203,1,"[-0.44436636567115784, -0.29073119163513184]","[0.2556336224079132, 0.4092687964439392]","[0.9556335806846619, 1.1092687845230103]","[-0.699999988079071, -0.699999988079071]","[0.6999999284744263, 0.699999988079071]",1,1
0,2203,3,"[-0.44436636567115784, -0.29073119163513184]","[0.2556336224079132, 0.4092687964439392]","[0.9556335806846619, 1.1092687845230103]","[-0.699999988079071, -0.699999988079071]","[0.6999999284744263, 0.699999988079071]",1,1
0,2203,5,"[-0.44436636567115784, -0.29073119163513184]","[0.2556336224079132, 0.4092687964439392]","[0.9556335806846619, 1.1092687845230103]","[-0.699999988079071, -0.699999988079071]","[0.6999999284744263, 0.699999988079071]",1,1
0,1480,1,"[0.3870799243450165, 0.7897511124610901]","[1.0870798826217651, 1.4897511005401611]","[1.787079930305481, 2.189751148223877]","[-0.6999999284744263, -0.699999988079071]","[0.7000000476837158, 0.7000000476837158]",1,1
0,1480,3,"[0.3870799243450165, 0.7897511124610901]","[1.0870798826217651, 1.4897511005401611]","[1.787079930305481, 2.189751148223877]","[-0.6999999284744263, -0.699999988079071]","[0.7000000476837158, 0.7000000476837158]",1,1
0,1480,5,"[0.3870799243450165, 0.7897511124610901]","[1.0870798826217651, 1.4897511005401611]","[1.787079930305481, 2.189751148223877]","[-0.6999999284744263, -0.699999988079071]","[0.7000000476837158, 0.7000000476837158]",1,1
0,1986,1,"[0.8565796613693237, 0.8740999698638916]","[1.55657958984375, 1.5740998983383179]","[2.256579637527466, 2.274099826812744]","[-0.6999999284744263, -0.6999999284744263]","[0.7000000476837158, 0.6999999284744263]",1,1
0,1986,3,"[0.8565796613693237, 0.8740999698638916]","[1.55657958984375, 1.5740998983383179]","[2.256579637527466, 2.274099826812744]","[-0.6999999284744263, -0.6999999284744263]","[0.7000000476837158, 0.6999999284744263]",1,1
0,1986,5,"[0.8565796613693237, 0.8740999698638916]","[1.55657958984375, 1.5740998983383179]","[2.256579637527466, 2.274099826812744]","[-0.6999999284744263, -0.6999999284744263]","[0.7000000476837158, 0.6999999284744263]",1,1
0,1436,1,"[3.2724077701568604, 3.259145975112915]","[2.5724079608917236, 2.559145927429199]","[1.8724079132080078, 1.8591458797454834]","[0.6999998092651367, 0.7000000476837158]","[-0.7000000476837158, -0.7000000476837158]",-1,0
0,1436,3,"[3.2724077701568604, 3.259145975112915]","[2.5724079608917236, 2.559145927429199]","[1.8724079132080078, 1.8591458797454834]","[0.6999998092651367, 0.7000000476837158]","[-0.7000000476837158, -0.7000000476837158]",-1,0
0,1436,5,"[3.2724077701568604, 3.259145975112915]","[2.5724079608917236, 2.559145927429199]","[1.8724079132080078, 1.8591458797454834]","[0.6999998092651367, 0.7000000476837158]","[-0.7000000476837158, -0.7000000476837158]",-1,0
0,1010,1,"[-2.297358512878418, -2.455359697341919]","[-1.5973585844039917, -1.7553596496582031]","[-0.8973585963249207, -1.0553597211837769]","[-0.6999999284744263, -0.7000000476837158]","[0.699999988079071, 0.6999999284744263]",1,1
0,1010,3,"[-2.297358512878418, -2.455359697341919]","[-1.5973585844039917, -1.7553596496582031]","[-0.8973585963249207, -1.0553597211837769]","[-0.6999999284744263, -0.7000000476837158]","[0.699999988079071, 0.6999999284744263]",1,1
0,1010,5,"[-2.297358512878418, -2.455359697341919]","[-1.5973585844039917, -1.7553596496582031]","[-0.8973585963249207, -1.0553597211837769]","[-0.6999999284744263, -0.7000000476837158]","[0.699999988079071, 0.6999999284744263]",1,1
0,2713,1,"[1.5650438070297241, 1.3719168901443481]","[2.2650437355041504, 2.0719168186187744]","[2.965043783187866, 2.7719168663024902]","[-0.6999999284744263, -0.6999999284744263]","[0.7000000476837158, 0.7000000476837158]",1,1
0,2713,3,"[1.5650438070297241, 1.3719168901443481]","[2.2650437355041504, 2.0719168186187744]","[2.965043783187866, 2.7719168663024902]","[-0.6999999284744263, -0.6999999284744263]","[0.7000000476837158, 0.7000000476837158]",1,1
0,2713,5,"[1.5650438070297241, 1.3719168901443481]","[2.2650437355041504, 2.0719168186187744]","[2.965043783187866, 2.7719168663024902]","[-0.6999999284744263, -0.6999999284744263]","[0.7000000476837158, 0.7000000476837158]",1,1
0,2375,1,"[-0.9858908653259277, -0.9391616582870483]","[-0.2858909070491791, -0.2391616553068161]","[0.41410908102989197, 0.46083834767341614]","[-0.6999999284744263, -0.699999988079071]","[0.699999988079071, 0.699999988079071]",1,1
0,2375,3,"[-0.9858908653259277, -0.9391616582870483]","[-0.2858909070491791, -0.2391616553068161]","[0.41410908102989197, 0.46083834767341614]","[-0.6999999284744263, -0.699999988079071]","[0.699999988079071, 0.699999988079071]",1,1
0,2375,5,"[-0.9858908653259277, -0.9391616582870483]","[-0.2858909070491791, -0.2391616553068161]","[0.41410908102989197, 0.46083834767341614]","[-0.6999999284744263, -0.699999988079071]","[0.699999988079071, 0.699999988079071]",1,1
0,2220,1,"[1.5182119607925415, 1.2877399921417236]","[0.8182119727134705, 0.5877400636672974]","[0.11821196973323822, -0.11225993931293488]","[0.699999988079071, 0.6999999284744263]","[-0.699999988079071, -0.699999988079071]",-1,0
0,2220,3,"[1.5182119607925415, 1.2877399921417236]","[0.8182119727134705, 0.5877400636672974]","[0.11821196973323822, -0.11225993931293488]","[0.699999988079071, 0.6999999284744263]","[-0.699999988079071, -0.699999988079071]",-1,0
0,2220,5,"[1.5182119607925415, 1.2877399921417236]","[0.8182119727134705, 0.5877400636672974]","[0.11821196973323822, -0.11225993931293488]","[0.699999988079071, 0.6999999284744263]","[-0.699999988079071, -0.699999988079071]",-1,0
0,238,1,"[1.4809268712997437, 1.5746805667877197]","[2.18092679977417, 2.2746806144714355]","[2.8809268474578857, 2.9746804237365723]","[-0.6999999284744263, -0.7000000476837158]","[0.7000000476837158, 0.6999998092651367]",1,1
0,238,3,"[1.4809268712997437, 1.5746805667877197]","[2.18092679977417, 2.2746806144714355]","[2.8809268474578857, 2.9746804237365723]","[-0.6999999284744263, -0.7000000476837158]","[0.7000000476837158, 0.6999998092651367]",1,1
0,238,5,"[1.4809268712997437, 1.5746805667877197]","[2.18092679977417, 2.2746806144714355]","[2.8809268474578857, 2.9746804237365723]","[-0.6999999284744263, -0.7000000476837158]","[0.7000000476837158, 0.6999998092651367]",1,1
0,462,1,"[-0.7311117649078369, -0.6285518407821655]","[-0.031111769378185272, 0.07144814729690552]","[0.6688882112503052, 0.7714481353759766]","[-0.699999988079071, -0.699999988079071]","[0.699999988079071, 0.699999988079071]",1,1
0,462,3,"[-0.7311117649078369, -0.6285518407821655]","[-0.031111769378185272, 0.07144814729690552]","[0.6688882112503052, 0.7714481353759766]","[-0.699999988079071, -0.699999988079071]","[0.699999988079071, 0.699999988079071]",1,1
0,462,5,"[-0.7311117649078369, -0.6285518407821655]","[-0.031111769378185272, 0.07144814729690552]","[0.6688882112503052, 0.7714481353759766]","[-0.699999988079071, -0.699999988079071]","[0.699999988079071, 0.699999988079071]",1,1
0,1723,1,"[-0.11433293670415878, -0.14757013320922852]","[0.585667073726654, 0.5524298548698425]","[1.285667061805725, 1.2524298429489136]","[-0.699999988079071, -0.699999988079071]","[0.699999988079071, 0.699999988079071]",1,1
0,1723,3,"[-0.11433293670415878, -0.14757013320922852]","[0.585667073726654, 0.5524298548698425]","[1.285667061805725, 1.2524298429489136]","[-0.699999988079071, -0.699999988079071]","[0.699999988079071, 0.699999988079071]",1,1
0,1723,5,"[-0.11433293670415878, -0.14757013320922852]","[0.585667073726654, 0.5524298548698425]","[1.285667061805725, 1.2524298429489136]","[-0.699999988079071, -0.699999988079071]","[0.699999988079071, 0.699999988079071]",1,1
0,2206,1,"[-1.7836415767669678, -1.6518516540527344]","[-1.0836416482925415, -0.9518516659736633]","[-0.38364166021347046, -0.2518517076969147]","[-0.6999999284744263, -0.699999988079071]","[0.699999988079071, 0.6999999284744263]",1,1
0,2206,3,"[-1.7836415767669678, -1.6518516540527344]","[-1.0836416482925415, -0.9518516659736633]","[-0.38364166021347046, -0.2518517076969147]","[-0.6999999284744263, -0.699999988079071]","[0.699999988079071, 0.6999999284744263]",1,1
0,2206,5,"[-1.7836415767669678, -1.6518516540527344]","[-1.0836416482925415, -0.9518516659736633]","[-0.38364166021347046, -0.2518517076969147]","[-0.6999999284744263, -0.699999988079071]","[0.699999988079071, 0.6999999284744263]",1,1
0,1714,1,"[2.288034439086914, 2.157632350921631]","[1.5880343914031982, 1.4576324224472046]","[0.8880344033241272, 0.7576324939727783]","[0.7000000476837158, 0.6999999284744263]","[-0.699999988079071, -0.6999999284744263]",-1,0
0,1714,3,"[2.288034439086914, 2.157632350921631]","[1.5880343914031982, 1.4576324224472046]","[0.8880344033241272, 0.7576324939727783]","[0.7000000476837158, 0.6999999284744263]","[-0.699999988079071, -0.6999999284744263]",-1,0
0,1714,5,"[2.288034439086914, 2.157632350921631]","[1.5880343914031982, 1.4576324224472046]","[0.8880344033241272, 0.7576324939727783]","[0.7000000476837158, 0.6999999284744263]","[-0.699999988079071, -0.6999999284744263]",-1,0
0,1467,1,"[3.1209769248962402, 3.2450969219207764]","[2.4209771156311035, 2.5450968742370605]","[1.7209770679473877, 1.8450969457626343]","[0.6999998092651367, 0.7000000476837158]","[-0.7000000476837158, -0.6999999284744263]",-1,0
0,1467,3,"[3.1209769248962402, 3.2450969219207764]","[2.4209771156311035, 2.5450968742370605]","[1.7209770679473877, 1.8450969457626343]","[0.6999998092651367, 0.7000000476837158]","[-0.7000000476837158, -0.6999999284744263]",-1,0
0,1467,5,"[3.1209769248962402, 3.2450969219207764]","[2.4209771156311035, 2.5450968742370605]","[1.7209770679473877, 1.8450969457626343]","[0.6999998092651367, 0.7000000476837158]","[-0.7000000476837158, -0.6999999284744263]",-1,0
0,1995,1,"[1.3707468509674072, 1.4993759393692017]","[2.070746898651123, 2.199375867843628]","[2.770746946334839, 2.8993759155273438]","[-0.7000000476837158, -0.6999999284744263]","[0.7000000476837158, 0.7000000476837158]",1,1
0,1995,3,"[1.3707468509674072, 1.4993759393692017]","[2.070746898651123, 2.199375867843628]","[2.770746946334839, 2.8993759155273438]","[-0.7000000476837158, -0.6999999284744263]","[0.7000000476837158, 0.7000000476837158]",1,1
0,1995,5,"[1.3707468509674072, 1.4993759393692017]","[2.070746898651123, 2.199375867843628]","[2.770746946334839, 2.8993759155273438]","[-0.7000000476837158, -0.6999999284744263]","[0.7000000476837158, 0.7000000476837158]",1,1
0,856,1,"[-0.4312119483947754, -0.27226582169532776]","[-1.1312118768692017, -0.9722657799720764]","[-1.8312119245529175, -1.6722657680511475]","[0.6999999284744263, 0.6999999284744263]","[-0.7000000476837158, -0.699999988079071]",-1,0
0,856,3,"[-0.4312119483947754, -0.27226582169532776]","[-1.1312118768692017, -0.9722657799720764]","[-1.8312119245529175, -1.6722657680511475]","[0.6999999284744263, 0.6999999284744263]","[-0.7000000476837158, -0.699999988079071]",-1,0
0,856,5,"[-0.4312119483947754, -0.27226582169532776]","[-1.1312118768692017, -0.9722657799720764]","[-1.8312119245529175, -1.6722657680511475]","[0.6999999284744263, 0.6999999284744263]","[-0.7000000476837158, -0.699999988079071]",-1,0
0,334,1,"[-1.2681047916412354, -1.5110888481140137]","[-0.5681048631668091, -0.8110888600349426]","[0.13189513981342316, -0.11108889430761337]","[-0.6999999284744263, -0.699999988079071]","[0.699999988079071, 0.699999988079071]",1,1
0,334,3,"[-1.2681047916412354, -1.5110888481140137]","[-0.5681048631668091, -0.8110888600349426]","[0.13189513981342316, -0.11108889430761337]","[-0.6999999284744263, -0.699999988079071]","[0.699999988079071, 0.699999988079071]",1,1
0,334,5,"[-1.2681047916412354, -1.5110888481140137]","[-0.5681048631668091, -0.8110888600349426]","[0.13189513981342316, -0.11108889430761337]","[-0.6999999284744263, -0.699999988079071]","[0.699999988079071, 0.699999988079071]",1,1
0,843,1,"[-0.64620441198349, -0.5056002736091614]","[-1.346204400062561, -1.2056002616882324]","[-2.0462043285369873, -1.9056003093719482]","[0.699999988079071, 0.699999988079071]","[-0.6999999284744263, -0.7000000476837158]",-1,0
0,843,3,"[-0.64620441198349, -0.5056002736091614]","[-1.346204400062561, -1.2056002616882324]","[-2.0462043285369873, -1.9056003093719482]","[0.699999988079071, 0.699999988079071]","[-0.6999999284744263, -0.7000000476837158]",-1,0
0,843,5,"[-0.64620441198349, -0.5056002736091614]","[-1.346204400062561, -1.2056002616882324]","[-2.0462043285369873, -1.9056003093719482]","[0.699999988079071, 0.699999988079071]","[-0.6999999284744263, -0.7000000476837158]",-1,0
0,52,1,"[-1.7816903591156006, -1.6468783617019653]","[-1.0816903114318848, -0.9468783736228943]","[-0.3816903829574585, -0.24687837064266205]","[-0.7000000476837158, -0.699999988079071]","[0.6999999284744263, 0.699999988079071]",1,1
0,52,3,"[-1.7816903591156006, -1.6468783617019653]","[-1.0816903114318848, -0.9468783736228943]","[-0.3816903829574585, -0.24687837064266205]","[-0.7000000476837158, -0.699999988079071]","[0.6999999284744263, 0.699999988079071]",1,1
0,52,5,"[-1.7816903591156006, -1.6468783617019653]","[-1.0816903114318848, -0.9468783736228943]","[-0.3816903829574585, -0.24687837064266205]","[-0.7000000476837158, -0.699999988079071]","[0.6999999284744263, 0.699999988079071]",1,1
0,1196,1,"[-2.4518141746520996, -2.5988590717315674]","[-1.7518142461776733, -1.8988590240478516]","[-1.0518141984939575, -1.1988589763641357]","[-0.6999999284744263, -0.7000000476837158]","[0.7000000476837158, 0.7000000476837158]",1,1
0,1196,3,"[-2.4518141746520996, -2.5988590717315674]","[-1.7518142461776733, -1.8988590240478516]","[-1.0518141984939575, -1.1988589763641357]","[-0.6999999284744263, -0.7000000476837158]","[0.7000000476837158, 0.7000000476837158]",1,1
0,1196,5,"[-2.4518141746520996, -2.5988590717315674]","[-1.7518142461776733, -1.8988590240478516]","[-1.0518141984939575, -1.1988589763641357]","[-0.6999999284744263, -0.7000000476837158]","[0.7000000476837158, 0.7000000476837158]",1,1
0,799,1,"[-3.656569480895996, -3.7598540782928467]","[-2.9565694332122803, -3.059854030609131]","[-2.2565693855285645, -2.359853982925415]","[-0.7000000476837158, -0.7000000476837158]","[0.7000000476837158, 0.7000000476837158]",1,1
0,799,3,"[-3.656569480895996, -3.7598540782928467]","[-2.9565694332122803, -3.059854030609131]","[-2.2565693855285645, -2.359853982925415]","[-0.7000000476837158, -0.7000000476837158]","[0.7000000476837158, 0.7000000476837158]",1,1
0,799,5,"[-3.656569480895996, -3.7598540782928467]","[-2.9565694332122803, -3.059854030609131]","[-2.2565693855285645, -2.359853982925415]","[-0.7000000476837158, -0.7000000476837158]","[0.7000000476837158, 0.7000000476837158]",1,1
0,192,1,"[2.4781506061553955, 2.5841472148895264]","[1.7781505584716797, 1.8841471672058105]","[1.0781505107879639, 1.1841471195220947]","[0.7000000476837158, 0.7000000476837158]","[-0.7000000476837158, -0.7000000476837158]",-1,0
0,192,3,"[2.4781506061553955, 2.5841472148895264]","[1.7781505584716797, 1.8841471672058105]","[1.0781505107879639, 1.1841471195220947]","[0.7000000476837158, 0.7000000476837158]","[-0.7000000476837158, -0.7000000476837158]",-1,0
0,192,5,"[2.4781506061553955, 2.5841472148895264]","[1.7781505584716797, 1.8841471672058105]","[1.0781505107879639, 1.1841471195220947]","[0.7000000476837158, 0.7000000476837158]","[-0.7000000476837158, -0.7000000476837158]",-1,0
0,1550,1,"[1.869455337524414, 1.9364516735076904]","[1.1694554090499878, 1.2364516258239746]","[0.46945542097091675, 0.5364516377449036]","[0.6999999284744263, 0.7000000476837158]","[-0.699999988079071, -0.699999988079071]",-1,0
0,1550,3,"[1.869455337524414, 1.9364516735076904]","[1.1694554090499878, 1.2364516258239746]","[0.46945542097091675, 0.5364516377449036]","[0.6999999284744263, 0.7000000476837158]","[-0.699999988079071, -0.699999988079071]",-1,0
0,1550,5,"[1.869455337524414, 1.9364516735076904]","[1.1694554090499878, 1.2364516258239746]","[0.46945542097091675, 0.5364516377449036]","[0.6999999284744263, 0.7000000476837158]","[-0.699999988079071, -0.699999988079071]",-1,0
0,1616,1,"[-2.8082492351531982, -2.9013068675994873]","[-2.1082491874694824, -2.2013070583343506]","[-1.4082491397857666, -1.5013070106506348]","[-0.7000000476837158, -0.6999998092651367]","[0.7000000476837158, 0.7000000476837158]",1,1
0,1616,3,"[-2.8082492351531982, -2.9013068675994873]","[-2.1082491874694824, -2.2013070583343506]","[-1.4082491397857666, -1.5013070106506348]","[-0.7000000476837158, -0.6999998092651367]","[0.7000000476837158, 0.7000000476837158]",1,1
0,1616,5,"[-2.8082492351531982, -2.9013068675994873]","[-2.1082491874694824, -2.2013070583343506]","[-1.4082491397857666, -1.5013070106506348]","[-0.7000000476837158, -0.6999998092651367]","[0.7000000476837158, 0.7000000476837158]",1,1
0,2105,1,"[1.9595773220062256, 1.9471464157104492]","[1.2595773935317993, 1.2471463680267334]","[0.5595773458480835, 0.5471463799476624]","[0.6999999284744263, 0.7000000476837158]","[-0.7000000476837158, -0.699999988079071]",-1,0
0,2105,3,"[1.9595773220062256, 1.9471464157104492]","[1.2595773935317993, 1.2471463680267334]","[0.5595773458480835, 0.5471463799476624]","[0.6999999284744263, 0.7000000476837158]","[-0.7000000476837158, -0.699999988079071]",-1,0
0,2105,5,"[1.9595773220062256, 1.9471464157104492]","[1.2595773935317993, 1.2471463680267334]","[0.5595773458480835, 0.5471463799476624]","[0.6999999284744263, 0.7000000476837158]","[-0.7000000476837158, -0.699999988079071]",-1,0
0,1105,1,"[2.894573450088501, 2.930701494216919]","[2.1945736408233643, 2.230701446533203]","[1.4945735931396484, 1.5307015180587769]","[0.6999998092651367, 0.7000000476837158]","[-0.7000000476837158, -0.6999999284744263]",-1,0
0,1105,3,"[2.894573450088501, 2.930701494216919]","[2.1945736408233643, 2.230701446533203]","[1.4945735931396484, 1.5307015180587769]","[0.6999998092651367, 0.7000000476837158]","[-0.7000000476837158, -0.6999999284744263]",-1,0
0,1105,5,"[2.894573450088501, 2.930701494216919]","[2.1945736408233643, 2.230701446533203]","[1.4945735931396484, 1.5307015180587769]","[0.6999998092651367, 0.7000000476837158]","[-0.7000000476837158, -0.6999999284744263]",-1,0
0,2980,1,"[-3.39205002784729, -3.2661256790161133]","[-2.692049980163574, -2.5661258697509766]","[-1.992050051689148, -1.8661258220672607]","[-0.7000000476837158, -0.6999998092651367]","[0.6999999284744263, 0.7000000476837158]",1,1
0,2980,3,"[-3.39205002784729, -3.2661256790161133]","[-2.692049980163574, -2.5661258697509766]","[-1.992050051689148, -1.8661258220672607]","[-0.7000000476837158, -0.6999998092651367]","[0.6999999284744263, 0.7000000476837158]",1,1
