seed,state_idx,split,ood_type,horizon,outcome_m1,outcome_0,outcome_p1,residual_m1,residual_p1,best_action,mode,history_obs,history_act
1,572,train,none,5,"[-4.498585224151611, -4.060996055603027]","[-3.7788443565368652, -3.3412551879882812]","[-4.892439365386963, -4.454850196838379]","[-0.7197408676147461, -0.7197408676147461]","[-1.1135950088500977, -1.1135950088500977]",0,0,"[[-3.2628722190856934, -2.5008983612060547], [-4.178844451904297, -1.764890432357788], [-3.91461443901062, -1.8408225774765015], [-3.141613483428955, -1.8688910007476807], [-3.5606257915496826, -1.700376272201538], [-3.988713264465332, -2.021357536315918], [-4.124317646026611, -2.294337272644043], [-3.9496562480926514, -2.7522096633911133]]","[-1.0, 0.0, 0.0, 0.0, 1.0, -1.0, 1.0, 1.0]"
1,1300,train,none,1,"[-2.183781147003174, -4.313645362854004]","[-2.2034130096435547, -4.333276748657227]","[-2.623044729232788, -4.752908706665039]","[0.01963186264038086, 0.019631385803222656]","[-0.4196317195892334, -0.4196319580078125]",-1,1,"[[-3.6149799823760986, -1.172201156616211], [-3.453744888305664, -2.066462755203247], [-4.157629013061523, -3.571195125579834], [-3.142212390899658, -3.779402732849121], [-2.3825149536132812, -4.514057159423828], [-1.1887919902801514, -3.7126128673553467], [-1.2789453268051147, -3.75215220451355], [-1.8509244918823242, -3.9634110927581787]]","[0.0, 0.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0]"
1,1300,train,none,3,"[-2.462702512741089, -4.190958023071289]","[-2.0691468715667725, -3.7974021434783936]","[-2.8312253952026367, -4.559480667114258]","[-0.3935556411743164, -0.3935558795928955]","[-0.7620785236358643, -0.7620785236358643]",0,1,"[[-3.6149799823760986, -1.172201156616211], [-3.453744888305664, -2.066462755203247], [-4.157629013061523, -3.571195125579834], [-3.142212390899658, -3.779402732849121], [-2.3825149536132812, -4.514057159423828], [-1.1887919902801514, -3.7126128673553467], [-1.2789453268051147, -3.75215220451355], [-1.8509244918823242, -3.9634110927581787]]","[0.0, 0.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0]"
1,1300,train,none,5,"[-3.2757294178009033, -5.399303436279297]","[-2.15488600730896, -4.2784600257873535]","[-2.8688530921936035, -4.992427349090576]","[-1.1208434104919434, -1.1208434104919434]","[-0.7139670848846436, -0.7139673233032227]",0,1,"[[-3.6149799823760986, -1.172201156616211], [-3.453744888305664, -2.066462755203247], [-4.157629013061523, -3.571195125579834], [-3.142212390899658, -3.779402732849121], [-2.3825149536132812, -4.514057159423828], [-1.1887919902801514, -3.7126128673553467], [-1.2789453268051147, -3.75215220451355], [-1.8509244918823242, -3.9634110927581787]]","[0.0, 0.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0]"
1,653,train,none,1,"[-3.4903969764709473, -2.6757452487945557]","[-3.5256824493408203, -2.7110307216644287]","[-3.960968017578125, -3.1463162899017334]","[0.03528547286987305, 0.03528547286987305]","[-0.4352855682373047, -0.4352855682373047]",-1,1,"[[-3.0905275344848633, -2.181471824645996], [-2.7398815155029297, -2.773712158203125], [-1.771238923072815, -2.475620746612549], [-2.7736356258392334, -2.7970097064971924], [-3.473567485809326, -2.282172441482544], [-3.230922222137451, -1.6872241497039795], [-3.8587210178375244, -2.4769949913024902], [-3.2427871227264404, -2.2557835578918457]]","[1.0, 1.0, -1.0, 1.0, -1.0, -1.0, 1.0, 0.0]"
1,653,train,none,3,"[-3.65433931350708, -2.7251691818237305]","[-3.2624950408935547, -2.333325147628784]","[-4.034268379211426, -3.105098247528076]","[-0.3918442726135254, -0.3918440341949463]","[-0.7717733383178711, -0.771773099899292]",0,1,"[[-3.0905275344848633, -2.181471824645996], [-2.7398815155029297, -2.773712158203125], [-1.771238923072815, -2.475620746612549], [-2.7736356258392334, -2.7970097064971924], [-3.473567485809326, -2.282172441482544], [-3.230922222137451, -1.6872241497039795], [-3.8587210178375244, -2.4769949913024902], [-3.2427871227264404, -2.2557835578918457]]","[1.0, 1.0, -1.0, 1.0, -1.0, -1.0, 1.0, 0.0]"
1,653,train,none,5,"[-4.363745212554932, -4.088992595672607]","[-3.2318825721740723, -2.9571304321289062]","[-3.9436817169189453, -3.668929100036621]","[-1.1318626403808594, -1.1318621635437012]","[-0.711799144744873, -0.7117986679077148]",0,1,"[[-3.0905275344848633, -2.181471824645996], [-2.7398815155029297, -2.773712158203125], [-1.771238923072815, -2.475620746612549], [-2.7736356258392334, -2.7970097064971924], [-3.473567485809326, -2.282172441482544], [-3.230922222137451, -1.6872241497039795], [-3.8587210178375244, -2.4769949913024902], [-3.2427871227264404, -2.2557835578918457]]","[1.0, 1.0, -1.0, 1.0, -1.0, -1.0, 1.0, 0.0]"
1,2328,train,none,1,"[-5.879622459411621, -4.335419654846191]","[-5.83695650100708, -4.292754173278809]","[-6.194290637969971, -4.650088310241699]","[-0.042665958404541016, -0.04266548156738281]","[-0.3573341369628906, -0.3573341369628906]",0,1,"[[-4.562453746795654, -4.017487049102783], [-4.75293493270874, -4.128457546234131], [-4.8559370040893555, -3.7689602375030518], [-5.194784641265869, -3.6033718585968018], [-5.381801128387451, -3.522462844848633], [-4.877115726470947, -3.7736592292785645], [-5.619416236877441, -3.7985665798187256], [-5.6757073402404785, -3.920755386352539]]","[1.0, -1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
1,2328,train,none,3,"[-5.7961835861206055, -4.208593368530273]","[-5.348420143127441, -3.7608304023742676]","[-6.049527168273926, -4.461937427520752]","[-0.44776344299316406, -0.44776296615600586]","[-0.7011070251464844, -0.7011070251464844]",0,1,"[[-4.562453746795654, -4.017487049102783], [-4.75293493270874, -4.128457546234131], [-4.8559370040893555, -3.7689602375030518], [-5.194784641265869, -3.6033718585968018], [-5.381801128387451, -3.522462844848633], [-4.877115726470947, -3.7736592292785645], [-5.619416236877441, -3.7985665798187256], [-5.6757073402404785, -3.920755386352539]]","[1.0, -1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
1,2328,train,none,5,"[-6.194526195526123, -5.325549602508545]","[-5.114429950714111, -4.245453834533691]","[-5.855412006378174, -4.986435890197754]","[-1.0800962448120117, -1.0800957679748535]","[-0.7409820556640625, -0.7409820556640625]",0,1,"[[-4.562453746795654, -4.017487049102783], [-4.75293493270874, -4.128457546234131], [-4.8559370040893555, -3.7689602375030518], [-5.194784641265869, -3.6033718585968018], [-5.381801128387451, -3.522462844848633], [-4.877115726470947, -3.7736592292785645], [-5.619416236877441, -3.7985665798187256], [-5.6757073402404785, -3.920755386352539]]","[1.0, -1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
1,2057,train,none,1,"[-5.075055122375488, -5.308531284332275]","[-5.032158374786377, -5.265635013580322]","[-5.3892621994018555, -5.622738361358643]","[-0.04289674758911133, -0.042896270751953125]","[-0.3571038246154785, -0.3571033477783203]",0,1,"[[-2.7864532470703125, -3.3927266597747803], [-4.016230583190918, -3.369668483734131], [-3.6543190479278564, -2.51414155960083], [-3.790053367614746, -2.5359606742858887], [-3.965693712234497, -2.907743453979492], [-4.166421413421631, -3.56443190574646], [-4.701321125030518, -4.05344820022583], [-4.828551292419434, -4.944840431213379]]","[-1.0, -1.0, 0.0, 0.0, 1.0, -1.0, 0.0, 1.0]"
1,2057,train,none,3,"[-5.068280220031738, -5.085045337677002]","[-4.622089862823486, -4.638855457305908]","[-5.3243088722229, -5.341073989868164]","[-0.44619035720825195, -0.44618988037109375]","[-0.7022190093994141, -0.7022185325622559]",0,1,"[[-2.7864532470703125, -3.3927266597747803], [-4.016230583190918, -3.369668483734131], [-3.6543190479278564, -2.51414155960083], [-3.790053367614746, -2.5359606742858887], [-3.965693712234497, -2.907743453979492], [-4.166421413421631, -3.56443190574646], [-4.701321125030518, -4.05344820022583], [-4.828551292419434, -4.944840431213379]]","[-1.0, -1.0, 0.0, 0.0, 1.0, -1.0, 0.0, 1.0]"
1,2057,train,none,5,"[-5.5375776290893555, -6.116531848907471]","[-4.458917140960693, -5.037871360778809]","[-5.201059818267822, -5.780013561248779]","[-1.078660488128662, -1.078660488128662]","[-0.7421426773071289, -0.7421422004699707]",0,1,"[[-2.7864532470703125, -3.3927266597747803], [-4.016230583190918, -3.369668483734131], [-3.6543190479278564, -2.51414155960083], [-3.790053367614746, -2.5359606742858887], [-3.965693712234497, -2.907743453979492], [-4.166421413421631, -3.56443190574646], [-4.701321125030518, -4.05344820022583], [-4.828551292419434, -4.944840431213379]]","[-1.0, -1.0, 0.0, 0.0, 1.0, -1.0, 0.0, 1.0]"
1,1894,train,none,1,"[-2.6191394329071045, -3.8082287311553955]","[-2.6468608379364014, -3.8359501361846924]","[-3.07458233833313, -4.263671398162842]","[0.027721405029296875, 0.027721405029296875]","[-0.4277215003967285, -0.4277212619781494]",-1,1,"[[-2.140190601348877, -4.017958641052246], [-2.1040446758270264, -3.9602763652801514], [-2.132234811782837, -3.649996757507324], [-1.9674028158187866, -3.0330708026885986], [-2.788954496383667, -3.3316550254821777], [-2.3757426738739014, -3.583534002304077], [-2.512515068054199, -3.941786527633667], [-2.31771183013916, -3.4399092197418213]]","[-1.0, -1.0, 0.0, 0.0, -1.0, 0.0, -1.0, -1.0]"
1,1894,train,none,3,"[-2.8594794273376465, -3.7386858463287354]","[-2.469358444213867, -3.348564863204956]","[-3.2377026081085205, -4.116908550262451]","[-0.3901209831237793, -0.3901209831237793]","[-0.7683441638946533, -0.7683436870574951]",0,1,"[[-2.140190601348877, -4.017958641052246], [-2.1040446758270264, -3.9602763652801514], [-2.132234811782837, -3.649996757507324], [-1.9674028158187866, -3.0330708026885986], [-2.788954496383667, -3.3316550254821777], [-2.3757426738739014, -3.583534002304077], [-2.512515068054199, -3.941786527633667], [-2.31771183013916, -3.4399092197418213]]","[-1.0, -1.0, 0.0, 0.0, -1.0, 0.0, -1.0, -1.0]"
1,1894,train,none,5,"[-3.6403274536132812, -4.9976348876953125]","[-2.5160770416259766, -3.8733842372894287]","[-3.23040771484375, -4.587714672088623]","[-1.1242504119873047, -1.1242506504058838]","[-0.7143306732177734, -0.7143304347991943]",0,1,"[[-2.140190601348877, -4.017958641052246], [-2.1040446758270264, -3.9602763652801514], [-2.132234811782837, -3.649996757507324], [-1.9674028158187866, -3.0330708026885986], [-2.788954496383667, -3.3316550254821777], [-2.3757426738739014, -3.583534002304077], [-2.512515068054199, -3.941786527633667], [-2.31771183013916, -3.4399092197418213]]","[-1.0, -1.0, 0.0, 0.0, -1.0, 0.0, -1.0, -1.0]"
1,2217,train,none,1,"[-0.48522359132766724, -6.064022541046143]","[-0.09572219848632812, -5.674520969390869]","[-0.1062208041548729, -5.685019493103027]","[-0.3895013928413391, -0.38950157165527344]","[-0.01049860566854477, -0.010498523712158203]",0,0,"[[-3.030684471130371, -4.648810863494873], [-2.84020733833313, -5.004085540771484], [-2.016855478286743, -5.905973434448242], [-1.2147024869918823, -6.148334980010986], [-0.386623740196228, -5.883695125579834], [-1.1539562940597534, -6.693766117095947], [-0.5606639981269836, -6.045782566070557], [0.3676973879337311, -5.375247001647949]]","[1.0, 1.0, 0.0, -1.0, 1.0, -1.0, 1.0, -1.0]"
1,2217,train,none,3,"[-0.9039753079414368, -5.744894027709961]","[-0.16695596277713776, -5.007874965667725]","[-0.5780227184295654, -5.418941974639893]","[-0.7370193600654602, -0.7370190620422363]","[-0.41106677055358887, -0.41106700897216797]",0,0,"[[-3.030684471130371, -4.648810863494873], [-2.84020733833313, -5.004085540771484], [-2.016855478286743, -5.905973434448242], [-1.2147024869918823, -6.148334980010986], [-0.386623740196228, -5.883695125579834], [-1.1539562940597534, -6.693766117095947], [-0.5606639981269836, -6.045782566070557], [0.3676973879337311, -5.375247001647949]]","[1.0, 1.0, 0.0, -1.0, 1.0, -1.0, 1.0, -1.0]"
1,2217,train,none,5,"[-1.145357370376587, -6.0781097412109375]","[-0.43815869092941284, -5.370911598205566]","[-1.5538877248764038, -6.486640930175781]","[-0.7071986794471741, -0.7071981430053711]","[-1.1157290935516357, -1.1157293319702148]",0,0,"[[-3.030684471130371, -4.648810863494873], [-2.84020733833313, -5.004085540771484], [-2.016855478286743, -5.905973434448242], [-1.2147024869918823, -6.148334980010986], [-0.386623740196228, -5.883695125579834], [-1.1539562940597534, -6.693766117095947], [-0.5606639981269836, -6.045782566070557], [0.3676973879337311, -5.375247001647949]]","[1.0, 1.0, 0.0, -1.0, 1.0, -1.0, 1.0, -1.0]"
1,2479,train,none,1,"[-0.8581342101097107, -5.158181667327881]","[-0.4390627443790436, -4.739109992980957]","[-0.41999125480651855, -4.720038890838623]","[-0.4190714657306671, -0.41907167434692383]","[0.019071489572525024, 0.019071102142333984]",1,0,"[[0.49909812211990356, -4.6027140617370605], [0.9592441320419312, -4.763912677764893], [0.6810762882232666, -4.930525779724121], [0.9155120253562927, -5.408958911895752], [0.9831199049949646, -5.662766456604004], [1.2098520994186401, -5.210906982421875], [0.6144729256629944, -4.808791160583496], [0.006286297459155321, -4.390604019165039]]","[1.0, -1.0, 0.0, 1.0, -1.0, 1.0, 0.0, 0.0]"
1,2479,train,none,3,"[-1.241642713546753, -4.928488254547119]","[-0.47682079672813416, -4.163666248321533]","[-0.8635825514793396, -4.55042839050293]","[-0.7648218870162964, -0.7648220062255859]","[-0.38676175475120544, -0.3867621421813965]",0,0,"[[0.49909812211990356, -4.6027140617370605], [0.9592441320419312, -4.763912677764893], [0.6810762882232666, -4.930525779724121], [0.9155120253562927, -5.408958911895752], [0.9831199049949646, -5.662766456604004], [1.2098520994186401, -5.210906982421875], [0.6144729256629944, -4.808791160583496], [0.006286297459155321, -4.390604019165039]]","[1.0, -1.0, 0.0, 1.0, -1.0, 1.0, 0.0, 0.0]"
1,2479,train,none,5,"[-1.4161200523376465, -5.307321548461914]","[-0.7178117632865906, -4.609013080596924]","[-1.8498659133911133, -5.741067886352539]","[-0.6983082890510559, -0.6983084678649902]","[-1.132054090499878, -1.1320548057556152]",0,0,"[[0.49909812211990356, -4.6027140617370605], [0.9592441320419312, -4.763912677764893], [0.6810762882232666, -4.930525779724121], [0.9155120253562927, -5.408958911895752], [0.9831199049949646, -5.662766456604004], [1.2098520994186401, -5.210906982421875], [0.6144729256629944, -4.808791160583496], [0.006286297459155321, -4.390604019165039]]","[1.0, -1.0, 0.0, 1.0, -1.0, 1.0, 0.0, 0.0]"
1,886,train,none,1,"[-2.3057777881622314, -4.593395233154297]","[-1.875229835510254, -4.162847518920898]","[-1.8446818590164185, -4.132299423217773]","[-0.43054795265197754, -0.43054771423339844]","[0.03054797649383545, 0.030548095703125]",1,0,"[[-3.1995596885681152, -4.251490116119385], [-2.534672975540161, -3.715095281600952], [-2.3489537239074707, -3.7774531841278076], [-2.045789957046509, -3.6326069831848145], [-1.5349338054656982, -3.9328529834747314], [-1.443616271018982, -4.390634536743164], [-0.5564383268356323, -4.3376336097717285], [-1.505468487739563, -3.7840116024017334]]","[1.0, -1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0]"
1,886,train,none,3,"[-2.5458216667175293, -4.416449546813965]","[-1.7729616165161133, -3.643589735031128]","[-2.1569292545318604, -4.027557373046875]","[-0.772860050201416, -0.7728598117828369]","[-0.38396763801574707, -0.38396763801574707]",0,0,"[[-3.1995596885681152, -4.251490116119385], [-2.534672975540161, -3.715095281600952], [-2.3489537239074707, -3.7774531841278076], [-2.045789957046509, -3.6326069831848145], [-1.5349338054656982, -3.9328529834747314], [-1.443616271018982, -4.390634536743164], [-0.5564383268356323, -4.3376336097717285], [-1.505468487739563, -3.7840116024017334]]","[1.0, -1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0]"
1,886,train,none,5,"[-2.597484827041626, -4.849550247192383]","[-1.8875788450241089, -4.139644145965576]","[-3.01533579826355, -5.267401218414307]","[-0.7099059820175171, -0.7099061012268066]","[-1.127756953239441, -1.1277570724487305]",0,0,"[[-3.1995596885681152, -4.251490116119385], [-2.534672975540161, -3.715095281600952], [-2.3489537239074707, -3.7774531841278076], [-2.045789957046509, -3.6326069831848145], [-1.5349338054656982, -3.9328529834747314], [-1.443616271018982, -4.390634536743164], [-0.5564383268356323, -4.3376336097717285], [-1.505468487739563, -3.7840116024017334]]","[1.0, -1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0]"
1,2228,train,none,1,"[-0.5854973196983337, -4.024948596954346]","[-0.6314380168914795, -4.070888996124268]","[-1.0773786306381226, -4.516829967498779]","[0.04594069719314575, 0.045940399169921875]","[-0.44594061374664307, -0.4459409713745117]",-1,1,"[[-0.3919016122817993, -5.194885730743408], [-0.5345977544784546, -4.820144176483154], [-0.1784643977880478, -3.9158689975738525], [-0.2467382401227951, -3.1631345748901367], [-0.4879257380962372, -3.721806526184082], [0.3752383291721344, -3.9022014141082764], [-0.21826133131980896, -3.61733078956604], [-0.1962139755487442, -3.68721342086792]]","[1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, -1.0]"
1,2228,train,none,3,"[-1.0155752897262573, -3.9257330894470215]","[-0.6504395008087158, -3.5605969429016113]","[-1.440700888633728, -4.350858688354492]","[-0.3651357889175415, -0.36513614654541016]","[-0.7902613878250122, -0.7902617454528809]",0,1,"[[-0.3919016122817993, -5.194885730743408], [-0.5345977544784546, -4.820144176483154], [-0.1784643977880478, -3.9158689975738525], [-0.2467382401227951, -3.1631345748901367], [-0.4879257380962372, -3.721806526184082], [0.3752383291721344, -3.9022014141082764], [-0.21826133131980896, -3.61733078956604], [-0.1962139755487442, -3.68721342086792]]","[1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, -1.0]"
1,2228,train,none,5,"[-2.019232988357544, -5.209474086761475]","[-0.8745025992393494, -4.0647430419921875]","[-1.568524718284607, -4.758766174316406]","[-1.1447303295135498, -1.144731044769287]","[-0.6940221190452576, -0.6940231323242188]",0,1,"[[-0.3919016122817993, -5.194885730743408], [-0.5345977544784546, -4.820144176483154], [-0.1784643977880478, -3.9158689975738525], [-0.2467382401227951, -3.1631345748901367], [-0.4879257380962372, -3.721806526184082], [0.3752383291721344, -3.9022014141082764], [-0.21826133131980896, -3.61733078956604], [-0.1962139755487442, -3.68721342086792]]","[1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, -1.0]"
1,267,train,none,1,"[-4.539878845214844, -5.231235027313232]","[-4.164324760437012, -4.8556809425354]","[-4.188770294189453, -4.880126476287842]","[-0.37555408477783203, -0.37555408477783203]","[-0.024445533752441406, -0.024445533752441406]",0,0,"[[-1.6738072633743286, -3.1130056381225586], [-2.261004686355591, -3.285994052886963], [-3.3595118522644043, -3.0339608192443848], [-3.2191731929779053, -2.8103678226470947], [-3.859131336212158, -2.610058307647705], [-3.8481571674346924, -2.7169313430786133], [-2.8588480949401855, -2.760984182357788], [-3.915041923522949, -4.513309955596924]]","[0.0, -1.0, -1.0, 0.0, -1.0, -1.0, 0.0, -1.0]"
