seed,state_idx,split,ood_type,horizon,outcome_m1,outcome_0,outcome_p1,residual_m1,residual_p1,best_action,mode,history_obs,history_act
3,1123,train,none,1,"[-2.4299440383911133, -2.961684226989746]","[-2.4553956985473633, -2.987135887145996]","[-2.880847215652466, -3.4125876426696777]","[0.02545166015625, 0.02545166015625]","[-0.42545151710510254, -0.42545175552368164]",-1,1,"[[-3.4937148094177246, -3.1792643070220947], [-3.5232508182525635, -3.4944443702697754], [-3.5544981956481934, -3.4760546684265137], [-3.2780659198760986, -3.5560598373413086], [-3.121244430541992, -3.4748165607452393], [-2.7968451976776123, -2.897939443588257], [-2.5228335857391357, -2.804443597793579], [-2.8031728267669678, -3.140744686126709]]","[0.0, 1.0, -1.0, -1.0, 0.0, -1.0, -1.0, 1.0]"
3,1123,train,none,3,"[-2.1992247104644775, -2.3777952194213867]","[-2.31585431098938, -2.4944252967834473]","[-3.503567695617676, -3.682138442993164]","[0.11662960052490234, 0.11663007736206055]","[-1.187713384628296, -1.1877131462097168]",-1,1,"[[-3.4937148094177246, -3.1792643070220947], [-3.5232508182525635, -3.4944443702697754], [-3.5544981956481934, -3.4760546684265137], [-3.2780659198760986, -3.5560598373413086], [-3.121244430541992, -3.4748165607452393], [-2.7968451976776123, -2.897939443588257], [-2.5228335857391357, -2.804443597793579], [-2.8031728267669678, -3.140744686126709]]","[0.0, 1.0, -1.0, -1.0, 0.0, -1.0, -1.0, 1.0]"
3,1123,train,none,5,"[-1.9612839221954346, -2.304586887359619]","[-2.20786714553833, -2.5511703491210938]","[-4.045455455780029, -4.388758659362793]","[0.2465832233428955, 0.2465834617614746]","[-1.8375883102416992, -1.8375883102416992]",-1,1,"[[-3.4937148094177246, -3.1792643070220947], [-3.5232508182525635, -3.4944443702697754], [-3.5544981956481934, -3.4760546684265137], [-3.2780659198760986, -3.5560598373413086], [-3.121244430541992, -3.4748165607452393], [-2.7968451976776123, -2.897939443588257], [-2.5228335857391357, -2.804443597793579], [-2.8031728267669678, -3.140744686126709]]","[0.0, 1.0, -1.0, -1.0, 0.0, -1.0, -1.0, 1.0]"
3,784,train,none,1,"[-2.3749635219573975, -2.8461239337921143]","[-1.9136219024658203, -2.384782314300537]","[-1.8522802591323853, -2.3234405517578125]","[-0.46134161949157715, -0.46134161949157715]","[0.06134164333343506, 0.06134176254272461]",1,0,"[[-2.6667089462280273, -3.461268424987793], [-2.4682886600494385, -3.596539258956909], [-2.7266359329223633, -3.1167356967926025], [-2.485743999481201, -2.666114330291748], [-2.717794895172119, -2.691300392150879], [-2.2854421138763428, -2.6360878944396973], [-2.5280957221984863, -2.827047348022461], [-2.232884645462036, -2.506688117980957]]","[0.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 0.0]"
3,784,train,none,3,"[-3.0977678298950195, -3.221665382385254]","[-1.8269035816192627, -1.9508010149002075]","[-1.5897787809371948, -1.7136762142181396]","[-1.2708642482757568, -1.2708643674850464]","[0.23712480068206787, 0.23712480068206787]",1,0,"[[-2.6667089462280273, -3.461268424987793], [-2.4682886600494385, -3.596539258956909], [-2.7266359329223633, -3.1167356967926025], [-2.485743999481201, -2.666114330291748], [-2.717794895172119, -2.691300392150879], [-2.2854421138763428, -2.6360878944396973], [-2.5280957221984863, -2.827047348022461], [-2.232884645462036, -2.506688117980957]]","[0.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 0.0]"
3,784,train,none,5,"[-3.712188482284546, -4.0061492919921875]","[-1.7665889263153076, -2.06054949760437]","[-1.2955254316329956, -1.5894862413406372]","[-1.9455995559692383, -1.9455997943878174]","[0.471063494682312, 0.4710632562637329]",1,0,"[[-2.6667089462280273, -3.461268424987793], [-2.4682886600494385, -3.596539258956909], [-2.7266359329223633, -3.1167356967926025], [-2.485743999481201, -2.666114330291748], [-2.717794895172119, -2.691300392150879], [-2.2854421138763428, -2.6360878944396973], [-2.5280957221984863, -2.827047348022461], [-2.232884645462036, -2.506688117980957]]","[0.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 0.0]"
3,1270,train,none,1,"[-2.119211196899414, -2.97641921043396]","[-1.6544766426086426, -2.5116846561431885]","[-1.5897420644760132, -2.4469499588012695]","[-0.4647345542907715, -0.4647345542907715]","[0.0647345781326294, 0.06473469734191895]",1,0,"[[-1.300774097442627, -2.685624837875366], [-1.2673453092575073, -2.6291446685791016], [-1.5787711143493652, -3.207247734069824], [-1.4578025341033936, -3.1475226879119873], [-1.753208041191101, -3.2947096824645996], [-1.5928078889846802, -3.128390073776245], [-1.7912410497665405, -3.0145492553710938], [-1.9601001739501953, -2.6402695178985596]]","[-1.0, 1.0, -1.0, 0.0, -1.0, 0.0, 0.0, 0.0]"
3,1270,train,none,3,"[-2.871772289276123, -3.3440778255462646]","[-1.5930250883102417, -2.0653305053710938]","[-1.3447445631027222, -1.8170499801635742]","[-1.2787472009658813, -1.278747320175171]","[0.24828052520751953, 0.24828052520751953]",1,0,"[[-1.300774097442627, -2.685624837875366], [-1.2673453092575073, -2.6291446685791016], [-1.5787711143493652, -3.207247734069824], [-1.4578025341033936, -3.1475226879119873], [-1.753208041191101, -3.2947096824645996], [-1.5928078889846802, -3.128390073776245], [-1.7912410497665405, -3.0145492553710938], [-1.9601001739501953, -2.6402695178985596]]","[-1.0, 1.0, -1.0, 0.0, -1.0, 0.0, 0.0, 0.0]"
3,1270,train,none,5,"[-3.511693239212036, -4.120091915130615]","[-1.555513620376587, -2.163912534713745]","[-1.063438892364502, -1.6718376874923706]","[-1.9561796188354492, -1.9561793804168701]","[0.49207472801208496, 0.4920748472213745]",1,0,"[[-1.300774097442627, -2.685624837875366], [-1.2673453092575073, -2.6291446685791016], [-1.5787711143493652, -3.207247734069824], [-1.4578025341033936, -3.1475226879119873], [-1.753208041191101, -3.2947096824645996], [-1.5928078889846802, -3.128390073776245], [-1.7912410497665405, -3.0145492553710938], [-1.9601001739501953, -2.6402695178985596]]","[-1.0, 1.0, -1.0, 0.0, -1.0, 0.0, 0.0, 0.0]"
3,124,train,none,1,"[-3.260291576385498, -2.2984213829040527]","[-2.816035270690918, -1.854164958000183]","[-2.7717788219451904, -1.8099085092544556]","[-0.4442563056945801, -0.44425642490386963]","[0.04425644874572754, 0.04425644874572754]",1,0,"[[-3.832646608352661, -3.3905649185180664], [-3.969390630722046, -3.186703681945801], [-3.8671188354492188, -3.0607404708862305], [-4.006644248962402, -2.8013851642608643], [-4.164710998535156, -2.90269136428833], [-3.942817211151123, -2.5907886028289795], [-3.5374882221221924, -2.3446943759918213], [-3.182793378829956, -1.9481436014175415]]","[0.0, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0]"
3,124,train,none,3,"[-3.8747711181640625, -2.7053585052490234]","[-2.641331672668457, -1.471919059753418]","[-2.4627983570098877, -1.2933857440948486]","[-1.2334394454956055, -1.2334394454956055]","[0.17853331565856934, 0.17853331565856934]",1,0,"[[-3.832646608352661, -3.3905649185180664], [-3.969390630722046, -3.186703681945801], [-3.8671188354492188, -3.0607404708862305], [-4.006644248962402, -2.8013851642608643], [-4.164710998535156, -2.90269136428833], [-3.942817211151123, -2.5907886028289795], [-3.5374882221221924, -2.3446943759918213], [-3.182793378829956, -1.9481436014175415]]","[0.0, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0]"
3,124,train,none,5,"[-4.3998613357543945, -3.5266096591949463]","[-2.501610279083252, -1.6283586025238037]","[-2.143486261367798, -1.2702347040176392]","[-1.8982510566711426, -1.8982510566711426]","[0.3581240177154541, 0.35812389850616455]",1,0,"[[-3.832646608352661, -3.3905649185180664], [-3.969390630722046, -3.186703681945801], [-3.8671188354492188, -3.0607404708862305], [-4.006644248962402, -2.8013851642608643], [-4.164710998535156, -2.90269136428833], [-3.942817211151123, -2.5907886028289795], [-3.5374882221221924, -2.3446943759918213], [-3.182793378829956, -1.9481436014175415]]","[0.0, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0]"
3,1153,train,none,1,"[-2.4059975147247314, -2.5754339694976807]","[-1.9345829486846924, -2.1040194034576416]","[-1.8631682395935059, -2.032604694366455]","[-0.47141456604003906, -0.47141456604003906]","[0.07141470909118652, 0.07141470909118652]",1,0,"[[-3.422781467437744, -3.087995767593384], [-3.0175349712371826, -3.0284271240234375], [-2.539597749710083, -2.921527862548828], [-2.457736015319824, -2.5765647888183594], [-2.607661247253418, -2.5768096446990967], [-2.2698285579681396, -2.003274917602539], [-2.55432391166687, -2.363938331604004], [-2.254948854446411, -2.211148262023926]]","[1.0, 0.0, 1.0, 0.0, 0.0, 1.0, -1.0, 1.0]"
3,1153,train,none,3,"[-3.139270544052124, -2.9908621311187744]","[-1.8458209037780762, -1.6974126100540161]","[-1.5735125541687012, -1.4251041412353516]","[-1.2934496402740479, -1.2934495210647583]","[0.272308349609375, 0.27230846881866455]",1,0,"[[-3.422781467437744, -3.087995767593384], [-3.0175349712371826, -3.0284271240234375], [-2.539597749710083, -2.921527862548828], [-2.457736015319824, -2.5765647888183594], [-2.607661247253418, -2.5768096446990967], [-2.2698285579681396, -2.003274917602539], [-2.55432391166687, -2.363938331604004], [-2.254948854446411, -2.211148262023926]]","[1.0, 0.0, 1.0, 0.0, 0.0, 1.0, -1.0, 1.0]"
3,1153,train,none,5,"[-3.757737398147583, -3.8059418201446533]","[-1.7836617231369019, -1.8318665027618408]","[-1.2438373565673828, -1.2920420169830322]","[-1.9740756750106812, -1.9740753173828125]","[0.539824366569519, 0.5398244857788086]",1,0,"[[-3.422781467437744, -3.087995767593384], [-3.0175349712371826, -3.0284271240234375], [-2.539597749710083, -2.921527862548828], [-2.457736015319824, -2.5765647888183594], [-2.607661247253418, -2.5768096446990967], [-2.2698285579681396, -2.003274917602539], [-2.55432391166687, -2.363938331604004], [-2.254948854446411, -2.211148262023926]]","[1.0, 0.0, 1.0, 0.0, 0.0, 1.0, -1.0, 1.0]"
3,636,train,none,1,"[-2.325395345687866, -3.8826372623443604]","[-1.9018127918243408, -3.459054708480835]","[-1.8782302141189575, -3.435472249984741]","[-0.4235825538635254, -0.4235825538635254]","[0.0235825777053833, 0.02358245849609375]",1,0,"[[-1.8075217008590698, -2.8934695720672607], [-1.8786426782608032, -2.6539247035980225], [-1.530748724937439, -2.4767260551452637], [-1.878395915031433, -2.8465850353240967], [-2.200324296951294, -3.4507670402526855], [-2.082968235015869, -3.2481000423431396], [-1.6281285285949707, -3.081432342529297], [-2.220453977584839, -3.6375012397766113]]","[0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, -1.0]"
3,636,train,none,3,"[-3.0001909732818604, -4.10427713394165]","[-1.8162459135055542, -2.9203319549560547]","[-1.7065296173095703, -2.8106157779693604]","[-1.1839450597763062, -1.1839451789855957]","[0.10971629619598389, 0.10971617698669434]",1,0,"[[-1.8075217008590698, -2.8934695720672607], [-1.8786426782608032, -2.6539247035980225], [-1.530748724937439, -2.4767260551452637], [-1.878395915031433, -2.8465850353240967], [-2.200324296951294, -3.4507670402526855], [-2.082968235015869, -3.2481000423431396], [-1.6281285285949707, -3.081432342529297], [-2.220453977584839, -3.6375012397766113]]","[0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, -1.0]"
3,636,train,none,5,"[-3.590867757797241, -4.769448280334473]","[-1.7569704055786133, -2.935551166534424]","[-1.5232144594192505, -2.7017953395843506]","[-1.833897352218628, -1.8338971138000488]","[0.2337559461593628, 0.23375582695007324]",1,0,"[[-1.8075217008590698, -2.8934695720672607], [-1.8786426782608032, -2.6539247035980225], [-1.530748724937439, -2.4767260551452637], [-1.878395915031433, -2.8465850353240967], [-2.200324296951294, -3.4507670402526855], [-2.082968235015869, -3.2481000423431396], [-1.6281285285949707, -3.081432342529297], [-2.220453977584839, -3.6375012397766113]]","[0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, -1.0]"
3,33,train,none,1,"[-3.1162469387054443, -4.559668064117432]","[-2.7261226177215576, -4.169543743133545]","[-2.7359983921051025, -4.17941951751709]","[-0.3901243209838867, -0.3901243209838867]","[-0.009875774383544922, -0.009875774383544922]",0,0,"[[-2.419957399368286, -3.537968158721924], [-2.656294345855713, -3.7398934364318848], [-2.3153493404388428, -3.46547532081604], [-2.8106021881103516, -3.9319698810577393], [-2.8870949745178223, -4.2052507400512695], [-2.7769322395324707, -3.9366817474365234], [-2.5371198654174805, -3.8658030033111572], [-3.088148593902588, -4.385384559631348]]","[-1.0, 1.0, -1.0, 1.0, 1.0, 0.0, 1.0, -1.0]"
3,33,train,none,3,"[-3.6618409156799316, -4.663204193115234]","[-2.560185670852661, -3.5615484714508057]","[-2.557277202606201, -3.5586400032043457]","[-1.1016552448272705, -1.1016557216644287]","[0.002908468246459961, 0.002908468246459961]",1,0,"[[-2.419957399368286, -3.537968158721924], [-2.656294345855713, -3.7398934364318848], [-2.3153493404388428, -3.46547532081604], [-2.8106021881103516, -3.9319698810577393], [-2.8870949745178223, -4.2052507400512695], [-2.7769322395324707, -3.9366817474365234], [-2.5371198654174805, -3.8658030033111572], [-3.088148593902588, -4.385384559631348]]","[-1.0, 1.0, -1.0, 1.0, 1.0, 0.0, 1.0, -1.0]"
3,33,train,none,5,"[-4.150402069091797, -5.236275672912598]","[-2.4283761978149414, -3.514249086380005]","[-2.3820855617523193, -3.467958688735962]","[-1.7220258712768555, -1.7220265865325928]","[0.04629063606262207, 0.04629039764404297]",1,0,"[[-2.419957399368286, -3.537968158721924], [-2.656294345855713, -3.7398934364318848], [-2.3153493404388428, -3.46547532081604], [-2.8106021881103516, -3.9319698810577393], [-2.8870949745178223, -4.2052507400512695], [-2.7769322395324707, -3.9366817474365234], [-2.5371198654174805, -3.8658030033111572], [-3.088148593902588, -4.385384559631348]]","[-1.0, 1.0, -1.0, 1.0, 1.0, 0.0, 1.0, -1.0]"
3,2672,train,none,1,"[-2.0714845657348633, -2.3088531494140625]","[-1.5715878009796143, -1.8089563846588135]","[-1.4716910123825073, -1.709059476852417]","[-0.499896764755249, -0.499896764755249]","[0.09989678859710693, 0.09989690780639648]",1,0,"[[-2.353808879852295, -2.4003758430480957], [-2.362136125564575, -2.3340182304382324], [-2.1969056129455566, -2.0116045475006104], [-2.063645124435425, -1.8216501474380493], [-1.6145421266555786, -1.5584605932235718], [-1.8792147636413574, -1.9451276063919067], [-1.4462999105453491, -2.0586352348327637], [-1.8728487491607666, -1.9005556106567383]]","[0.0, 1.0, 1.0, 1.0, 1.0, -1.0, 0.0, 0.0]"
3,2672,train,none,3,"[-2.873424768447876, -2.786324977874756]","[-1.518217921257019, -1.4311182498931885]","[-1.1435221433639526, -1.056422472000122]","[-1.355206847190857, -1.3552067279815674]","[0.3746957778930664, 0.3746957778930664]",1,0,"[[-2.353808879852295, -2.4003758430480957], [-2.362136125564575, -2.3340182304382324], [-2.1969056129455566, -2.0116045475006104], [-2.063645124435425, -1.8216501474380493], [-1.6145421266555786, -1.5584605932235718], [-1.8792147636413574, -1.9451276063919067], [-1.4462999105453491, -2.0586352348327637], [-1.8728487491607666, -1.9005556106567383]]","[0.0, 1.0, 1.0, 1.0, 1.0, -1.0, 0.0, 0.0]"
3,2672,train,none,5,"[-3.53899884223938, -3.6425344944000244]","[-1.4880001544952393, -1.5915359258651733]","[-0.7367197871208191, -0.8402555584907532]","[-2.0509986877441406, -2.0509986877441406]","[0.7512803673744202, 0.7512803673744202]",1,0,"[[-2.353808879852295, -2.4003758430480957], [-2.362136125564575, -2.3340182304382324], [-2.1969056129455566, -2.0116045475006104], [-2.063645124435425, -1.8216501474380493], [-1.6145421266555786, -1.5584605932235718], [-1.8792147636413574, -1.9451276063919067], [-1.4462999105453491, -2.0586352348327637], [-1.8728487491607666, -1.9005556106567383]]","[0.0, 1.0, 1.0, 1.0, 1.0, -1.0, 0.0, 0.0]"
3,1271,train,none,1,"[-2.3525755405426025, -3.5574798583984375]","[-1.918220043182373, -3.123124361038208]","[-1.8838646411895752, -3.0887691974639893]","[-0.4343554973602295, -0.4343554973602295]","[0.03435540199279785, 0.03435516357421875]",1,0,"[[-1.2673453092575073, -2.6291446685791016], [-1.5787711143493652, -3.207247734069824], [-1.4578025341033936, -3.1475226879119873], [-1.753208041191101, -3.2947096824645996], [-1.5928078889846802, -3.128390073776245], [-1.7912410497665405, -3.0145492553710938], [-1.9601001739501953, -2.6402695178985596], [-2.237724781036377, -3.28389048576355]]","[1.0, -1.0, 0.0, -1.0, 0.0, 0.0, 0.0, -1.0]"
3,1271,train,none,3,"[-3.0402305126190186, -3.826331615447998]","[-1.8310534954071045, -2.617154836654663]","[-1.6856818199157715, -2.471783399581909]","[-1.209177017211914, -1.209176778793335]","[0.145371675491333, 0.1453714370727539]",1,0,"[[-1.2673453092575073, -2.6291446685791016], [-1.5787711143493652, -3.207247734069824], [-1.4578025341033936, -3.1475226879119873], [-1.753208041191101, -3.2947096824645996], [-1.5928078889846802, -3.128390073776245], [-1.7912410497665405, -3.0145492553710938], [-1.9601001739501953, -2.6402695178985596], [-2.237724781036377, -3.28389048576355]]","[1.0, -1.0, 0.0, -1.0, 0.0, 0.0, 0.0, -1.0]"
3,1271,train,none,5,"[-3.6370294094085693, -4.528628826141357]","[-1.7703341245651245, -2.6619338989257812]","[-1.4718711376190186, -2.363471031188965]","[-1.8666952848434448, -1.8666949272155762]","[0.29846298694610596, 0.2984628677368164]",1,0,"[[-1.2673453092575073, -2.6291446685791016], [-1.5787711143493652, -3.207247734069824], [-1.4578025341033936, -3.1475226879119873], [-1.753208041191101, -3.2947096824645996], [-1.5928078889846802, -3.128390073776245], [-1.7912410497665405, -3.0145492553710938], [-1.9601001739501953, -2.6402695178985596], [-2.237724781036377, -3.28389048576355]]","[1.0, -1.0, 0.0, -1.0, 0.0, 0.0, 0.0, -1.0]"
3,2726,train,none,1,"[-1.0736494064331055, -1.5805881023406982]","[-1.1975373029708862, -1.7044758796691895]","[-1.7214250564575195, -2.2283637523651123]","[0.12388789653778076, 0.12388777732849121]","[-0.5238877534866333, -0.5238878726959229]",-1,1,"[[-2.1211116313934326, -2.416447162628174], [-2.5798676013946533, -2.8155901432037354], [-2.310410499572754, -2.752332925796509], [-1.9303007125854492, -2.3184828758239746], [-1.5940661430358887, -1.8613429069519043], [-1.7945141792297363, -2.138420343399048], [-1.750043272972107, -2.1658692359924316], [-1.4791113138198853, -1.7905762195587158]]","[1.0, -1.0, 0.0, -1.0, -1.0, 1.0, -1.0, -1.0]"
3,2726,train,none,3,"[-0.7157089114189148, -0.8718963861465454]","[-1.1806373596191406, -1.336824655532837]","[-2.58579158782959, -2.741978883743286]","[0.46492844820022583, 0.4649282693862915]","[-1.4051542282104492, -1.4051542282104492]",-1,1,"[[-2.1211116313934326, -2.416447162628174], [-2.5798676013946533, -2.8155901432037354], [-2.310410499572754, -2.752332925796509], [-1.9303007125854492, -2.3184828758239746], [-1.5940661430358887, -1.8613429069519043], [-1.7945141792297363, -2.138420343399048], [-1.750043272972107, -2.1658692359924316], [-1.4791113138198853, -1.7905762195587158]]","[1.0, -1.0, 0.0, -1.0, -1.0, 1.0, -1.0, -1.0]"
